sequence_name	n_mutations	proposal_type	hmmer_seq_score
seq9	1300	random	-0.5
seq6	1300	random	-0.8
seq2	1300	random	-0.9
seq4	1400	random	33.8
seq1	1400	random	27.8
seq3	1400	random	17.8
seq8	1400	random	6.6
seq5	1400	random	4.3
seq6	1400	random	2.6
seq0	1400	random	1.2
seq7	1400	random	0.0
seq2	1400	random	-1.7
seq9	1400	random	-2.4
seq4	1500	random	46.1
seq3	1500	random	32.2
seq1	1500	random	26.1
seq0	1500	random	4.0
seq8	1500	random	2.0
seq6	1500	random	1.9
seq5	1500	random	0.8
seq7	1500	random	-1.3
seq2	1500	random	-1.3
seq9	1500	random	-2.4
seq4	1600	random	35.5
seq1	1600	random	25.4
seq3	1600	random	21.2
seq0	1600	random	15.9
seq5	1600	random	10.1
seq6	1600	random	8.2
seq8	1600	random	2.4
seq7	1600	random	1.0
seq2	1600	random	-1.8
seq9	1600	random	0.0
seq1	1700	random	31.5
seq0	1700	random	27.5
seq4	1700	random	20.9
seq3	1700	random	15.1
seq5	1700	random	13.2
seq6	1700	random	7.0
seq7	1700	random	0.3
seq8	1700	random	-0.2
seq2	1700	random	0.0
seq9	1700	random	0.0
seq1	1800	random	42.5
seq0	1800	random	39.8
seq4	1800	random	21.1
seq3	1800	random	20.3
seq6	1800	random	12.3
seq5	1800	random	7.8
seq7	1800	random	1.7
seq9	1800	random	0.7
seq2	1800	random	-0.7
seq8	1800	random	-1.3
seq5	1900	random	39.9
seq4	1900	random	34.1
seq1	1900	random	29.1
seq0	1900	random	28.6
seq3	1900	random	21.8
seq6	1900	random	9.5
seq2	1900	random	1.6
seq7	1900	random	-1.3
seq8	1900	random	-1.6
seq9	1900	random	0.0
seq1	2000	random	50.1
seq0	2000	random	32.6
seq5	2000	random	30.7
seq4	2000	random	30.5
seq3	2000	random	21.8
seq6	2000	random	8.3
seq8	2000	random	6.1
seq2	2000	random	1.5
seq9	2000	random	-1.4
seq7	2000	random	0.0
seq1	2100	random	62.8
seq0	2100	random	44.3
seq5	2100	random	42.3
seq4	2100	random	20.5
seq3	2100	random	9.8
seq6	2100	random	7.7
seq8	2100	random	6.8
seq2	2100	random	1.2
seq7	2100	random	0.4
seq9	2100	random	-0.5
seq1	2200	random	61.7
seq5	2200	random	53.9
seq0	2200	random	37.4
seq3	2200	random	31.0
seq4	2200	random	23.1
seq6	2200	random	12.9
seq8	2200	random	6.1
seq2	2200	random	1.8
seq9	2200	random	0.1
seq7	2200	random	-1.0
seq1	2300	random	67.1
seq0	2300	random	46.2
seq3	2300	random	38.5
seq5	2300	random	34.7
seq6	2300	random	19.9
seq4	2300	random	19.6
seq8	2300	random	6.9
seq7	2300	random	2.7
seq2	2300	random	0.3
seq9	2300	random	-1.3
seq1	2400	random	63.0
seq5	2400	random	46.1
seq0	2400	random	40.2
seq3	2400	random	27.5
seq4	2400	random	23.2
seq8	2400	random	12.8
seq6	2400	random	6.2
seq2	2400	random	0.4
seq7	2400	random	-0.2
seq9	2400	random	-1.5
seq1	2500	random	72.8
seq5	2500	random	57.6
seq0	2500	random	53.1
seq3	2500	random	36.1
seq8	2500	random	24.7
seq4	2500	random	19.9
seq6	2500	random	8.9
seq7	2500	random	3.4
seq2	2500	random	0.5
seq9	2500	random	-1.0
seq1	2600	random	72.3
seq5	2600	random	59.8
seq3	2600	random	49.0
seq0	2600	random	48.4
seq4	2600	random	23.0
seq8	2600	random	16.1
seq6	2600	random	5.9
seq2	2600	random	-0.0
seq7	2600	random	-0.9
seq9	2600	random	0.0
seq1	2700	random	78.7
seq5	2700	random	56.8
seq0	2700	random	55.1
seq4	2700	random	31.3
seq3	2700	random	30.4
seq7	2700	random	16.0
seq6	2700	random	15.9
seq8	2700	random	14.2
seq2	2700	random	-0.7
seq9	2700	random	-1.0
seq1	2800	random	80.5
seq0	2800	random	69.5
seq5	2800	random	56.6
seq3	2800	random	26.0
seq4	2800	random	17.8
seq8	2800	random	16.1
seq6	2800	random	12.6
seq7	2800	random	3.1
seq2	2800	random	-0.2
seq9	2800	random	-1.0
seq1	2900	random	92.1
seq0	2900	random	65.9
seq5	2900	random	60.0
seq3	2900	random	39.5
seq8	2900	random	19.3
seq4	2900	random	16.9
seq6	2900	random	10.5
seq7	2900	random	3.1
seq2	2900	random	0.1
seq9	2900	random	-1.8
seq1	3000	random	78.4
seq5	3000	random	65.4
seq0	3000	random	56.1
seq3	3000	random	45.7
seq8	3000	random	37.7
seq4	3000	random	35.8
seq6	3000	random	13.6
seq7	3000	random	-1.6
seq9	3000	random	-2.1
seq2	3000	random	-3.5
seq1	3100	random	77.2
seq5	3100	random	57.4
seq0	3100	random	51.4
seq3	3100	random	47.7
seq8	3100	random	41.2
seq4	3100	random	34.8
seq6	3100	random	11.7
seq7	3100	random	11.1
seq2	3100	random	0.0
seq9	3100	random	-1.2
seq1	3200	random	72.0
seq5	3200	random	60.8
seq0	3200	random	59.3
seq3	3200	random	39.4
seq8	3200	random	37.3
seq4	3200	random	34.1
seq6	3200	random	8.6
seq7	3200	random	0.9
seq2	3200	random	-0.1
seq9	3200	random	0.0
seq1	3300	random	80.0
seq0	3300	random	75.5
seq5	3300	random	48.0
seq8	3300	random	39.1
seq3	3300	random	34.2
seq4	3300	random	33.7
seq6	3300	random	6.3
seq7	3300	random	0.1
seq2	3300	random	-0.8
seq9	3300	random	-1.0
seq1	3400	random	84.7
seq5	3400	random	60.2
seq0	3400	random	56.5
seq8	3400	random	49.7
seq4	3400	random	34.6
seq3	3400	random	21.8
seq7	3400	random	-0.1
seq2	3400	random	-0.4
seq6	3400	random	-0.6
seq9	3400	random	-1.7
seq1	3500	random	93.3
seq0	3500	random	56.0
seq5	3500	random	53.0
seq8	3500	random	50.1
seq4	3500	random	38.9
seq3	3500	random	23.9
seq6	3500	random	2.2
seq9	3500	random	-0.6
seq7	3500	random	-0.7
seq2	3500	random	-3.7
seq1	3600	random	91.4
seq5	3600	random	63.8
seq0	3600	random	62.7
seq8	3600	random	52.3
seq4	3600	random	23.2
seq3	3600	random	16.7
seq6	3600	random	14.9
seq7	3600	random	5.5
seq2	3600	random	-0.4
seq9	3600	random	-0.5
seq1	3700	random	92.2
seq5	3700	random	76.9
seq0	3700	random	65.7
seq8	3700	random	53.7
seq4	3700	random	44.3
seq3	3700	random	21.7
seq6	3700	random	13.7
seq7	3700	random	8.5
seq9	3700	random	-1.1
seq2	3700	random	-2.4
seq1	3800	random	88.0
seq5	3800	random	68.6
seq0	3800	random	66.4
seq8	3800	random	47.9
seq4	3800	random	32.6
seq7	3800	random	14.4
seq3	3800	random	13.9
seq6	3800	random	8.4
seq2	3800	random	-1.2
seq9	3800	random	-1.3
seq1	3900	random	84.3
seq0	3900	random	71.4
seq5	3900	random	58.0
seq8	3900	random	57.4
seq4	3900	random	42.9
seq3	3900	random	29.3
seq7	3900	random	16.0
seq6	3900	random	15.4
seq2	3900	random	0.7
seq9	3900	random	-0.8
seq1	4000	random	65.6
seq5	4000	random	63.9
seq0	4000	random	62.0
seq8	4000	random	55.6
seq7	4000	random	43.7
seq4	4000	random	33.2
seq3	4000	random	13.2
seq6	4000	random	12.0
seq2	4000	random	-0.4
seq9	4000	random	-1.6
seq1	4100	random	82.8
seq5	4100	random	74.5
seq0	4100	random	67.4
seq8	4100	random	55.6
seq4	4100	random	55.5
seq7	4100	random	39.5
seq6	4100	random	29.7
seq3	4100	random	17.9
seq2	4100	random	0.8
seq9	4100	random	-1.3
seq5	4200	random	82.3
seq1	4200	random	80.0
seq0	4200	random	71.3
seq4	4200	random	66.9
seq7	4200	random	47.9
seq8	4200	random	46.2
seq6	4200	random	23.9
seq3	4200	random	11.0
seq2	4200	random	-0.4
seq9	4200	random	-1.5
seq5	4300	random	90.2
seq0	4300	random	81.2
seq1	4300	random	75.3
seq4	4300	random	58.1
seq8	4300	random	57.4
seq7	4300	random	52.9
seq6	4300	random	30.4
seq3	4300	random	18.6
seq2	4300	random	0.4
seq9	4300	random	-1.7
seq5	4400	random	86.6
seq0	4400	random	62.8
seq8	4400	random	60.8
seq4	4400	random	56.1
seq7	4400	random	51.5
seq1	4400	random	49.3
seq6	4400	random	35.6
seq3	4400	random	22.1
seq2	4400	random	-0.8
seq9	4400	random	-1.3
seq0	4500	random	80.6
seq1	4500	random	73.6
seq5	4500	random	62.2
seq4	4500	random	55.7
seq8	4500	random	54.4
seq7	4500	random	51.3
seq6	4500	random	30.2
seq3	4500	random	29.5
seq2	4500	random	-0.3
seq9	4500	random	-1.8
seq1	4600	random	84.4
seq4	4600	random	79.1
seq5	4600	random	70.9
seq0	4600	random	70.7
seq8	4600	random	68.7
seq7	4600	random	63.7
seq6	4600	random	23.6
seq3	4600	random	20.8
seq2	4600	random	0.5
seq9	4600	random	0.0
seq8	4700	random	79.8
seq1	4700	random	79.2
seq0	4700	random	76.5
seq4	4700	random	70.2
seq5	4700	random	54.7
seq7	4700	random	48.1
seq3	4700	random	27.8
seq6	4700	random	23.8
seq2	4700	random	-0.3
seq9	4700	random	0.0
seq8	4800	random	98.0
seq0	4800	random	83.6
seq1	4800	random	74.6
seq7	4800	random	57.7
seq5	4800	random	56.0
seq4	4800	random	52.5
seq3	4800	random	37.9
seq6	4800	random	28.1
seq2	4800	random	0.5
seq9	4800	random	0.0
seq8	4900	random	101.7
seq1	4900	random	88.3
seq0	4900	random	81.4
seq5	4900	random	57.8
seq4	4900	random	43.7
seq7	4900	random	39.9
seq3	4900	random	34.6
seq6	4900	random	21.3
seq2	4900	random	1.0
seq9	4900	random	0.0
seq1	5000	random	95.8
seq8	5000	random	93.5
seq0	5000	random	85.9
seq5	5000	random	65.5
seq7	5000	random	57.1
seq4	5000	random	52.4
seq3	5000	random	35.6
seq6	5000	random	18.3
seq2	5000	random	-0.5
seq9	5000	random	0.0
seq8	5100	random	103.8
seq0	5100	random	85.8
seq1	5100	random	75.2
seq4	5100	random	58.6
seq7	5100	random	51.6
seq5	5100	random	44.8
seq6	5100	random	27.6
seq3	5100	random	17.3
seq2	5100	random	0.0
seq9	5100	random	0.0
seq8	5200	random	106.8
seq1	5200	random	90.9
seq0	5200	random	76.2
seq7	5200	random	56.9
seq4	5200	random	55.2
seq5	5200	random	54.4
seq6	5200	random	25.6
seq3	5200	random	20.9
seq2	5200	random	0.0
seq9	5200	random	0.0
seq8	5300	random	119.4
seq1	5300	random	99.8
seq0	5300	random	84.9
seq5	5300	random	72.3
seq4	5300	random	48.2
seq7	5300	random	42.7
seq6	5300	random	35.0
seq3	5300	random	28.2
seq2	5300	random	0.0
seq9	5300	random	0.0
seq8	5400	random	117.8
seq0	5400	random	86.2
seq1	5400	random	83.2
seq5	5400	random	77.9
seq7	5400	random	51.5
seq4	5400	random	42.8
seq6	5400	random	30.7
seq3	5400	random	16.5
seq2	5400	random	0.0
seq9	5400	random	0.0
seq8	5500	random	121.7
seq0	5500	random	113.8
seq1	5500	random	91.8
seq7	5500	random	65.9
seq5	5500	random	65.9
seq4	5500	random	32.5
seq6	5500	random	27.4
seq3	5500	random	24.4
seq2	5500	random	-2.7
seq9	5500	random	0.0
seq8	5600	random	130.8
seq0	5600	random	114.9
seq1	5600	random	102.1
seq5	5600	random	78.4
seq7	5600	random	62.3
seq3	5600	random	44.6
seq4	5600	random	30.4
seq6	5600	random	24.1
seq2	5600	random	0.0
seq9	5600	random	0.0
seq8	5700	random	142.2
seq0	5700	random	114.0
seq1	5700	random	105.1
seq5	5700	random	70.2
seq7	5700	random	54.8
seq3	5700	random	49.2
seq6	5700	random	31.2
seq4	5700	random	24.0
seq2	5700	random	0.0
seq9	5700	random	0.0
seq8	5800	random	151.3
seq0	5800	random	117.6
seq1	5800	random	104.1
seq5	5800	random	68.6
seq7	5800	random	66.9
seq3	5800	random	61.9
seq6	5800	random	19.8
seq4	5800	random	16.4
seq2	5800	random	-2.9
seq9	5800	random	0.0
seq8	5900	random	143.9
seq0	5900	random	110.9
seq1	5900	random	105.1
seq7	5900	random	88.3
seq3	5900	random	84.4
seq5	5900	random	63.5
seq6	5900	random	36.1
seq4	5900	random	15.1
seq2	5900	random	0.0
seq9	5900	random	0.0
seq8	6000	random	149.9
seq0	6000	random	114.9
seq1	6000	random	102.5
seq7	6000	random	81.5
seq3	6000	random	77.4
seq5	6000	random	60.5
seq6	6000	random	31.3
seq4	6000	random	24.6
seq2	6000	random	0.0
seq9	6000	random	0.0
seq8	6100	random	148.0
seq0	6100	random	126.2
seq1	6100	random	91.9
seq7	6100	random	84.3
seq3	6100	random	76.8
seq5	6100	random	67.0
seq6	6100	random	39.8
seq4	6100	random	27.8
seq2	6100	random	0.0
seq9	6100	random	0.0
seq8	6200	random	141.6
seq0	6200	random	130.3
seq7	6200	random	98.7
seq1	6200	random	92.2
seq3	6200	random	84.8
seq5	6200	random	66.0
seq4	6200	random	39.6
seq6	6200	random	29.1
seq2	6200	random	-3.6
seq9	6200	random	0.0
seq8	6300	random	147.5
seq0	6300	random	136.5
seq7	6300	random	94.7
seq5	6300	random	90.0
seq3	6300	random	87.7
seq1	6300	random	79.2
seq4	6300	random	49.4
seq6	6300	random	28.3
seq2	6300	random	0.0
seq9	6300	random	0.0
seq0	6400	random	144.0
seq8	6400	random	140.6
seq3	6400	random	99.1
seq5	6400	random	98.9
seq7	6400	random	86.1
seq1	6400	random	82.2
seq4	6400	random	53.5
seq6	6400	random	23.0
seq2	6400	random	-2.7
seq9	6400	random	0.0
seq8	6500	random	141.2
seq0	6500	random	126.5
seq5	6500	random	104.7
seq3	6500	random	101.6
seq7	6500	random	81.7
seq1	6500	random	80.3
seq4	6500	random	59.0
seq6	6500	random	18.1
seq2	6500	random	0.0
seq9	6500	random	0.0
seq0	6600	random	137.2
seq8	6600	random	131.0
seq3	6600	random	106.4
seq5	6600	random	106.2
seq1	6600	random	88.7
seq7	6600	random	61.4
seq4	6600	random	41.9
seq6	6600	random	8.2
seq9	6600	random	-2.8
seq2	6600	random	0.0
seq8	6700	random	151.1
seq0	6700	random	131.9
seq3	6700	random	121.2
seq5	6700	random	108.0
seq1	6700	random	88.3
seq7	6700	random	60.0
seq4	6700	random	42.1
seq6	6700	random	33.5
seq2	6700	random	0.0
seq9	6700	random	0.0
seq8	6800	random	142.5
seq0	6800	random	141.8
seq3	6800	random	128.9
seq5	6800	random	98.3
seq1	6800	random	80.5
seq7	6800	random	61.5
seq4	6800	random	44.2
seq6	6800	random	36.6
seq2	6800	random	0.0
seq9	6800	random	0.0
seq8	6900	random	150.4
seq0	6900	random	149.0
seq3	6900	random	120.8
seq5	6900	random	97.6
seq1	6900	random	69.5
seq7	6900	random	62.7
seq4	6900	random	49.0
seq6	6900	random	31.7
seq2	6900	random	0.0
seq9	6900	random	0.0
seq0	7000	random	150.8
seq8	7000	random	142.6
seq3	7000	random	121.7
seq5	7000	random	81.8
seq1	7000	random	80.9
seq7	7000	random	64.3
seq4	7000	random	58.0
seq6	7000	random	11.9
seq2	7000	random	0.0
seq9	7000	random	0.0
seq0	7100	random	144.6
seq8	7100	random	140.2
seq3	7100	random	116.9
seq5	7100	random	81.3
seq1	7100	random	78.8
seq7	7100	random	60.2
seq4	7100	random	60.1
seq6	7100	random	29.0
seq2	7100	random	0.0
seq9	7100	random	0.0
seq0	7200	random	141.3
seq8	7200	random	132.5
seq3	7200	random	97.8
seq1	7200	random	77.8
seq5	7200	random	76.7
seq4	7200	random	65.8
seq7	7200	random	53.0
seq6	7200	random	17.7
seq2	7200	random	0.0
seq9	7200	random	0.0
seq0	7300	random	139.3
seq8	7300	random	121.2
seq3	7300	random	108.4
seq5	7300	random	82.9
seq1	7300	random	65.9
seq4	7300	random	55.6
seq7	7300	random	43.1
seq6	7300	random	9.5
seq2	7300	random	0.0
seq9	7300	random	0.0
seq0	7400	random	137.4
seq8	7400	random	132.3
seq3	7400	random	109.0
seq5	7400	random	92.1
seq4	7400	random	63.1
seq1	7400	random	62.2
seq7	7400	random	46.2
seq6	7400	random	39.7
seq2	7400	random	0.0
seq9	7400	random	0.0
seq0	7500	random	136.1
seq8	7500	random	130.2
seq3	7500	random	106.1
seq5	7500	random	92.1
seq1	7500	random	77.1
seq7	7500	random	59.1
seq4	7500	random	52.2
seq6	7500	random	28.4
seq2	7500	random	0.0
seq9	7500	random	0.0
seq0	7600	random	141.1
seq8	7600	random	117.2
seq3	7600	random	106.7
seq5	7600	random	104.1
seq1	7600	random	91.5
seq7	7600	random	61.1
seq4	7600	random	48.4
seq6	7600	random	20.3
seq2	7600	random	0.0
seq9	7600	random	0.0
seq0	7700	random	151.5
seq8	7700	random	136.8
seq5	7700	random	105.1
seq3	7700	random	101.3
seq1	7700	random	83.6
seq7	7700	random	60.5
seq4	7700	random	57.5
seq6	7700	random	22.9
seq2	7700	random	0.0
seq9	7700	random	0.0
seq0	7800	random	152.5
seq8	7800	random	137.6
seq5	7800	random	108.4
seq3	7800	random	106.2
seq1	7800	random	90.0
seq4	7800	random	75.0
seq7	7800	random	64.4
seq6	7800	random	34.2
seq9	7800	random	-2.1
seq2	7800	random	0.0
seq0	7900	random	153.0
seq8	7900	random	130.3
seq3	7900	random	109.7
seq5	7900	random	107.4
seq1	7900	random	87.0
seq4	7900	random	72.1
seq7	7900	random	60.2
seq6	7900	random	26.6
seq2	7900	random	0.0
seq9	7900	random	0.0
seq0	8000	random	147.1
seq8	8000	random	135.6
seq5	8000	random	111.7
seq3	8000	random	107.8
seq1	8000	random	84.5
seq4	8000	random	66.9
seq7	8000	random	29.1
seq6	8000	random	11.4
seq2	8000	random	0.0
seq9	8000	random	0.0
seq0	8100	random	150.4
seq8	8100	random	145.0
seq5	8100	random	118.6
seq3	8100	random	115.3
seq1	8100	random	86.2
seq4	8100	random	80.5
seq7	8100	random	28.9
seq6	8100	random	15.6
seq9	8100	random	-2.3
seq2	8100	random	0.0
seq8	8200	random	147.8
seq0	8200	random	134.9
seq5	8200	random	110.3
seq3	8200	random	107.5
seq1	8200	random	97.4
seq4	8200	random	79.6
seq7	8200	random	38.2
seq6	8200	random	25.8
seq2	8200	random	0.0
seq9	8200	random	0.0
seq0	8300	random	144.8
seq8	8300	random	135.9
seq1	8300	random	103.5
seq5	8300	random	102.2
seq3	8300	random	97.6
seq4	8300	random	60.6
seq7	8300	random	29.5
seq6	8300	random	24.2
seq2	8300	random	0.0
seq9	8300	random	0.0
seq0	8400	random	143.5
seq8	8400	random	128.1
seq3	8400	random	112.4
seq5	8400	random	91.7
seq1	8400	random	88.5
seq4	8400	random	69.6
seq7	8400	random	45.2
seq6	8400	random	40.0
seq2	8400	random	0.0
seq9	8400	random	0.0
seq8	8500	random	136.0
seq0	8500	random	135.8
seq3	8500	random	110.6
seq5	8500	random	97.7
seq1	8500	random	87.7
seq4	8500	random	67.0
seq7	8500	random	37.9
seq6	8500	random	28.5
seq2	8500	random	0.0
seq9	8500	random	0.0
seq0	8600	random	141.6
seq8	8600	random	126.0
seq3	8600	random	114.0
seq5	8600	random	105.7
seq1	8600	random	86.9
seq4	8600	random	59.9
seq7	8600	random	31.9
seq6	8600	random	31.8
seq2	8600	random	0.0
seq9	8600	random	0.0
seq0	8700	random	141.2
seq3	8700	random	128.4
seq8	8700	random	111.3
seq5	8700	random	103.5
seq1	8700	random	76.9
seq4	8700	random	69.7
seq6	8700	random	32.6
seq7	8700	random	23.0
seq2	8700	random	0.0
seq9	8700	random	0.0
seq0	8800	random	137.3
seq3	8800	random	125.6
seq5	8800	random	123.6
seq8	8800	random	107.4
seq1	8800	random	81.5
seq4	8800	random	67.9
seq7	8800	random	49.5
seq6	8800	random	39.0
seq2	8800	random	0.0
seq9	8800	random	0.0
seq0	8900	random	138.1
seq3	8900	random	130.5
seq5	8900	random	123.7
seq8	8900	random	118.1
seq1	8900	random	82.0
seq7	8900	random	74.5
seq4	8900	random	73.7
seq6	8900	random	36.4
seq2	8900	random	0.0
seq9	8900	random	0.0
seq0	9000	random	142.7
seq5	9000	random	128.6
seq3	9000	random	124.5
seq8	9000	random	112.7
seq1	9000	random	79.7
seq4	9000	random	72.1
seq7	9000	random	62.9
seq6	9000	random	29.6
seq2	9000	random	0.0
seq9	9000	random	0.0
seq3	9100	random	128.1
seq5	9100	random	127.0
seq8	9100	random	121.0
seq0	9100	random	116.7
seq4	9100	random	72.7
seq1	9100	random	72.2
seq7	9100	random	58.9
seq6	9100	random	24.8
seq2	9100	random	0.0
seq9	9100	random	0.0
seq3	9200	random	133.1
seq5	9200	random	126.7
seq8	9200	random	121.4
seq0	9200	random	111.1
seq1	9200	random	76.1
seq4	9200	random	66.8
seq7	9200	random	56.5
seq6	9200	random	31.4
seq2	9200	random	0.0
seq9	9200	random	0.0
seq5	9300	random	136.4
seq3	9300	random	133.8
seq8	9300	random	122.4
seq0	9300	random	114.3
seq1	9300	random	75.1
seq4	9300	random	68.2
seq7	9300	random	57.2
seq6	9300	random	26.8
seq2	9300	random	0.0
seq9	9300	random	0.0
seq3	9400	random	134.9
seq5	9400	random	134.8
seq0	9400	random	116.8
seq8	9400	random	115.5
seq1	9400	random	61.7
seq7	9400	random	58.7
seq4	9400	random	51.2
seq6	9400	random	29.7
seq2	9400	random	0.0
seq9	9400	random	0.0
seq5	9500	random	138.9
seq0	9500	random	135.7
seq3	9500	random	134.8
seq8	9500	random	126.2
seq1	9500	random	64.1
seq4	9500	random	59.9
seq7	9500	random	57.0
seq6	9500	random	45.5
seq2	9500	random	0.0
seq9	9500	random	0.0
seq3	9600	random	145.3
seq5	9600	random	144.5
seq8	9600	random	141.8
seq0	9600	random	132.4
seq4	9600	random	76.6
seq7	9600	random	54.1
seq1	9600	random	53.8
seq6	9600	random	22.2
seq2	9600	random	0.0
seq9	9600	random	0.0
seq5	9700	random	150.4
seq3	9700	random	148.1
seq8	9700	random	143.4
seq0	9700	random	143.1
seq4	9700	random	82.5
seq1	9700	random	58.2
seq7	9700	random	56.2
seq6	9700	random	26.4
seq2	9700	random	0.0
seq9	9700	random	0.0
seq5	9800	random	151.5
seq8	9800	random	140.7
seq3	9800	random	140.4
seq0	9800	random	135.0
seq4	9800	random	66.4
seq1	9800	random	56.3
seq7	9800	random	51.7
seq6	9800	random	27.1
seq2	9800	random	0.0
seq9	9800	random	0.0
seq5	9900	random	154.1
seq0	9900	random	150.6
seq3	9900	random	145.3
seq8	9900	random	143.0
seq1	9900	random	59.9
seq7	9900	random	48.5
seq4	9900	random	47.6
seq6	9900	random	42.2
seq2	9900	random	0.0
seq9	9900	random	0.0
seq5	10000	random	154.4
seq3	10000	random	145.4
seq8	10000	random	139.0
seq0	10000	random	137.9
seq7	10000	random	56.4
seq1	10000	random	50.5
seq4	10000	random	44.6
seq6	10000	random	30.2
seq2	10000	random	0.0
seq9	10000	random	0.0
seq5	10100	random	152.7
seq8	10100	random	151.9
seq3	10100	random	140.3
seq0	10100	random	139.0
seq4	10100	random	64.2
seq7	10100	random	62.4
seq6	10100	random	44.9
seq1	10100	random	44.0
seq2	10100	random	0.0
seq9	10100	random	0.0
seq5	10200	random	151.9
seq8	10200	random	148.5
seq3	10200	random	147.3
seq0	10200	random	141.4
seq7	10200	random	68.2
seq4	10200	random	62.5
seq1	10200	random	31.8
seq6	10200	random	30.4
seq2	10200	random	0.0
seq9	10200	random	0.0
seq5	10300	random	156.6
seq8	10300	random	149.2
seq0	10300	random	147.1
seq3	10300	random	145.7
seq4	10300	random	60.1
seq7	10300	random	55.8
seq1	10300	random	35.6
seq6	10300	random	27.9
seq2	10300	random	0.0
seq9	10300	random	0.0
seq8	10400	random	156.6
seq3	10400	random	152.2
seq0	10400	random	151.8
seq5	10400	random	148.3
seq4	10400	random	55.0
seq7	10400	random	47.6
seq6	10400	random	31.0
seq1	10400	random	19.7
seq2	10400	random	0.0
seq9	10400	random	0.0
seq3	10500	random	153.6
seq5	10500	random	149.6
seq8	10500	random	144.2
seq0	10500	random	142.1
seq4	10500	random	63.2
seq7	10500	random	62.0
seq1	10500	random	30.0
seq6	10500	random	19.7
seq2	10500	random	0.0
seq9	10500	random	0.0
seq0	10600	random	155.5
seq8	10600	random	147.7
seq3	10600	random	144.5
seq5	10600	random	142.8
seq7	10600	random	73.1
seq4	10600	random	60.4
seq1	10600	random	32.4
seq6	10600	random	23.4
seq9	10600	random	-2.8
seq2	10600	random	0.0
seq3	10700	random	159.4
seq0	10700	random	150.0
seq5	10700	random	142.0
seq8	10700	random	141.6
seq7	10700	random	79.3
seq4	10700	random	67.1
seq1	10700	random	37.0
seq6	10700	random	32.0
seq2	10700	random	0.0
seq9	10700	random	0.0
seq3	10800	random	153.5
seq5	10800	random	146.9
seq0	10800	random	141.3
seq8	10800	random	133.0
seq7	10800	random	79.5
seq4	10800	random	58.2
seq1	10800	random	53.3
seq6	10800	random	27.6
seq2	10800	random	0.0
seq9	10800	random	0.0
seq3	10900	random	154.3
seq0	10900	random	147.1
seq5	10900	random	140.5
seq8	10900	random	134.4
seq7	10900	random	71.9
seq4	10900	random	56.0
seq6	10900	random	43.1
seq1	10900	random	40.4
seq2	10900	random	0.0
seq9	10900	random	0.0
seq3	11000	random	158.9
seq0	11000	random	147.0
seq5	11000	random	143.2
seq8	11000	random	140.5
seq7	11000	random	64.7
seq6	11000	random	54.6
seq1	11000	random	48.5
seq4	11000	random	40.5
seq2	11000	random	0.0
seq9	11000	random	0.0
seq5	11100	random	152.9
seq3	11100	random	146.9
seq0	11100	random	144.1
seq8	11100	random	122.2
seq7	11100	random	75.6
seq6	11100	random	60.6
seq4	11100	random	60.1
seq1	11100	random	53.2
seq9	11100	random	-2.8
seq2	11100	random	0.0
seq3	11200	random	154.5
seq5	11200	random	141.6
seq0	11200	random	141.3
seq8	11200	random	138.6
seq1	11200	random	65.1
seq7	11200	random	61.7
seq4	11200	random	56.4
seq6	11200	random	48.6
seq2	11200	random	0.0
seq9	11200	random	0.0
seq5	11300	random	159.4
seq3	11300	random	147.1
seq8	11300	random	142.8
seq0	11300	random	134.6
seq4	11300	random	78.4
seq1	11300	random	61.8
seq7	11300	random	60.7
seq6	11300	random	30.6
seq2	11300	random	0.0
seq9	11300	random	0.0
seq3	11400	random	155.8
seq0	11400	random	146.5
seq5	11400	random	144.0
seq8	11400	random	138.0
seq4	11400	random	79.4
seq1	11400	random	76.1
seq7	11400	random	60.9
seq6	11400	random	48.9
seq2	11400	random	0.0
seq9	11400	random	0.0
seq3	11500	random	162.0
seq0	11500	random	159.1
seq8	11500	random	138.7
seq5	11500	random	135.5
seq4	11500	random	71.0
seq1	11500	random	64.6
seq7	11500	random	62.2
seq6	11500	random	37.6
seq2	11500	random	0.0
seq9	11500	random	0.0
seq0	11600	random	152.6
seq3	11600	random	144.3
seq5	11600	random	141.4
seq8	11600	random	134.6
seq1	11600	random	66.6
seq4	11600	random	62.7
seq7	11600	random	61.1
seq6	11600	random	25.9
seq2	11600	random	0.0
seq9	11600	random	0.0
seq5	11700	random	148.2
seq3	11700	random	146.1
seq0	11700	random	145.8
seq8	11700	random	127.9
seq4	11700	random	61.6
seq1	11700	random	54.7
seq7	11700	random	46.8
seq6	11700	random	17.5
seq9	11700	random	-2.2
seq2	11700	random	0.0
seq5	11800	random	149.4
seq3	11800	random	146.2
seq0	11800	random	143.4
seq8	11800	random	129.2
seq4	11800	random	68.7
seq1	11800	random	62.5
seq7	11800	random	46.9
seq6	11800	random	17.2
seq2	11800	random	0.0
seq9	11800	random	0.0
seq3	11900	random	155.7
seq0	11900	random	154.2
seq5	11900	random	150.0
seq8	11900	random	125.9
seq4	11900	random	59.7
seq1	11900	random	58.5
seq7	11900	random	40.9
seq6	11900	random	16.7
seq9	11900	random	-2.8
seq2	11900	random	0.0
seq5	12000	random	154.6
seq3	12000	random	152.2
seq0	12000	random	141.1
seq8	12000	random	126.8
seq4	12000	random	80.8
seq1	12000	random	60.8
