sequence_name	n_mutations	proposal_type	hmmer_seq_score
seq5	15200	random	110.3
seq7	15200	random	101.2
seq9	15300	random	161.5
seq0	15300	random	154.4
seq6	15300	random	148.4
seq3	15300	random	134.0
seq4	15300	random	131.6
seq8	15300	random	129.5
seq2	15300	random	120.4
seq5	15300	random	113.0
seq7	15300	random	98.9
seq9	15400	random	162.2
seq0	15400	random	148.9
seq6	15400	random	148.7
seq2	15400	random	145.1
seq4	15400	random	136.3
seq3	15400	random	124.3
seq8	15400	random	120.2
seq5	15400	random	105.8
seq7	15400	random	97.4
seq9	15500	random	155.6
seq2	15500	random	150.5
seq0	15500	random	141.6
seq6	15500	random	139.3
seq4	15500	random	137.7
seq8	15500	random	124.1
seq3	15500	random	117.5
seq7	15500	random	106.4
seq5	15500	random	97.4
seq1	15500	random	-3.2
seq9	15600	random	155.8
seq0	15600	random	147.1
seq2	15600	random	146.2
seq6	15600	random	137.1
seq8	15600	random	134.3
seq4	15600	random	133.5
seq3	15600	random	127.9
seq7	15600	random	110.3
seq5	15600	random	107.2
seq9	15700	random	154.0
seq6	15700	random	150.2
seq0	15700	random	146.0
seq2	15700	random	138.3
seq4	15700	random	126.2
seq3	15700	random	121.8
seq8	15700	random	117.9
seq7	15700	random	109.9
seq5	15700	random	99.0
seq9	15800	random	154.3
seq0	15800	random	150.3
seq6	15800	random	146.2
seq2	15800	random	141.7
seq3	15800	random	128.9
seq4	15800	random	127.2
seq8	15800	random	125.8
seq7	15800	random	123.2
seq5	15800	random	99.5
seq2	15900	random	148.9
seq9	15900	random	147.2
seq0	15900	random	146.5
seq6	15900	random	134.7
seq8	15900	random	132.3
seq4	15900	random	131.7
seq5	15900	random	117.5
seq3	15900	random	112.3
seq7	15900	random	105.8
seq9	16000	random	151.7
seq6	16000	random	144.1
seq0	16000	random	142.5
seq2	16000	random	140.8
seq4	16000	random	133.5
seq3	16000	random	131.1
seq8	16000	random	124.9
seq5	16000	random	106.7
seq7	16000	random	105.5
seq9	16100	random	153.5
seq0	16100	random	149.9
seq2	16100	random	148.0
seq3	16100	random	136.4
seq6	16100	random	136.3
seq4	16100	random	131.9
seq8	16100	random	124.5
seq5	16100	random	101.2
seq7	16100	random	91.6
seq0	16200	random	153.2
seq9	16200	random	150.6
seq2	16200	random	142.3
seq6	16200	random	138.2
seq4	16200	random	136.4
seq8	16200	random	128.5
seq3	16200	random	122.3
seq5	16200	random	107.5
seq7	16200	random	88.3
seq0	16300	random	162.1
seq2	16300	random	148.2
seq6	16300	random	146.0
seq4	16300	random	140.2
seq9	16300	random	138.3
seq8	16300	random	132.3
seq3	16300	random	123.6
seq5	16300	random	113.4
seq7	16300	random	96.2
seq2	16400	random	159.3
seq0	16400	random	159.1
seq9	16400	random	152.4
seq6	16400	random	147.3
seq4	16400	random	138.7
seq8	16400	random	128.6
seq5	16400	random	122.2
seq3	16400	random	115.2
seq7	16400	random	109.1
seq6	16500	random	149.4
seq0	16500	random	149.3
seq2	16500	random	145.6
seq9	16500	random	144.5
seq8	16500	random	132.7
seq5	16500	random	130.3
seq4	16500	random	127.9
seq3	16500	random	108.8
seq7	16500	random	106.3
seq0	16600	random	166.0
seq2	16600	random	149.1
seq6	16600	random	145.5
seq8	16600	random	143.5
seq9	16600	random	142.4
seq5	16600	random	136.5
seq4	16600	random	135.5
seq3	16600	random	119.5
seq7	16600	random	105.0
seq0	16700	random	159.5
seq8	16700	random	155.3
seq6	16700	random	143.0
seq2	16700	random	142.4
seq9	16700	random	135.4
seq4	16700	random	134.5
seq5	16700	random	123.7
seq7	16700	random	108.4
seq3	16700	random	107.5
seq1	16700	random	-3.7
seq2	16800	random	155.5
seq8	16800	random	152.2
seq0	16800	random	149.1
seq6	16800	random	143.7
seq9	16800	random	133.0
seq4	16800	random	124.8
seq5	16800	random	124.8
seq7	16800	random	109.4
seq3	16800	random	102.4
seq8	16900	random	153.1
seq2	16900	random	151.1
seq6	16900	random	149.8
seq0	16900	random	145.6
seq4	16900	random	135.0
seq9	16900	random	122.2
seq5	16900	random	120.6
seq3	16900	random	106.7
seq7	16900	random	97.0
seq2	17000	random	158.7
seq0	17000	random	148.8
seq6	17000	random	148.8
seq8	17000	random	144.6
seq4	17000	random	144.2
seq9	17000	random	130.1
seq5	17000	random	123.9
seq3	17000	random	115.0
seq7	17000	random	105.0
seq2	17100	random	159.3
seq6	17100	random	151.4
seq4	17100	random	148.7
seq0	17100	random	148.1
seq8	17100	random	144.7
seq9	17100	random	142.3
seq5	17100	random	136.2
seq3	17100	random	115.6
seq7	17100	random	112.0
seq2	17200	random	153.4
seq4	17200	random	148.8
seq0	17200	random	148.4
seq8	17200	random	145.0
seq6	17200	random	140.5
seq9	17200	random	139.0
seq5	17200	random	128.0
seq3	17200	random	124.8
seq7	17200	random	98.4
seq4	17300	random	152.8
seq0	17300	random	149.3
seq8	17300	random	146.8
seq2	17300	random	145.8
seq6	17300	random	145.3
seq9	17300	random	143.7
seq3	17300	random	126.8
seq5	17300	random	126.1
seq7	17300	random	104.4
seq6	17400	random	158.9
seq0	17400	random	158.8
seq4	17400	random	145.8
seq2	17400	random	145.1
seq9	17400	random	143.9
seq8	17400	random	136.6
seq5	17400	random	135.5
seq3	17400	random	120.7
seq7	17400	random	111.3
seq6	17500	random	161.1
seq2	17500	random	153.0
seq0	17500	random	151.8
seq4	17500	random	142.3
seq8	17500	random	140.3
seq5	17500	random	136.8
seq9	17500	random	134.5
seq7	17500	random	105.5
seq3	17500	random	102.0
seq0	17600	random	160.6
seq6	17600	random	154.6
seq9	17600	random	151.2
seq2	17600	random	150.4
seq8	17600	random	143.7
seq4	17600	random	134.5
seq5	17600	random	128.7
seq3	17600	random	105.3
seq7	17600	random	101.0
seq0	17700	random	158.2
seq2	17700	random	146.7
seq8	17700	random	143.4
seq5	17700	random	140.8
seq6	17700	random	140.6
seq9	17700	random	140.5
seq4	17700	random	126.2
seq3	17700	random	116.6
seq7	17700	random	79.2
seq0	17800	random	158.2
seq9	17800	random	153.2
seq2	17800	random	147.6
seq6	17800	random	143.5
seq8	17800	random	138.5
seq5	17800	random	137.5
seq4	17800	random	135.6
seq3	17800	random	128.8
seq7	17800	random	90.3
seq0	17900	random	158.9
seq5	17900	random	149.6
seq9	17900	random	149.4
seq2	17900	random	140.5
seq6	17900	random	139.5
seq4	17900	random	138.9
seq8	17900	random	138.4
seq3	17900	random	127.7
seq7	17900	random	84.4
seq0	18000	random	159.7
seq5	18000	random	149.5
seq6	18000	random	147.8
seq9	18000	random	138.7
seq4	18000	random	133.7
seq8	18000	random	132.9
seq2	18000	random	131.9
seq3	18000	random	126.5
seq7	18000	random	100.3
seq0	18100	random	152.0
seq2	18100	random	146.9
seq5	18100	random	146.7
seq9	18100	random	143.5
seq6	18100	random	140.3
seq3	18100	random	135.9
seq4	18100	random	128.8
seq8	18100	random	115.6
seq7	18100	random	91.5
seq0	18200	random	159.7
seq2	18200	random	157.7
seq9	18200	random	149.6
seq5	18200	random	148.6
seq4	18200	random	139.2
seq3	18200	random	136.9
seq8	18200	random	133.1
seq6	18200	random	130.0
seq7	18200	random	96.5
seq2	18300	random	163.2
seq9	18300	random	157.3
seq0	18300	random	151.9
seq5	18300	random	145.3
seq6	18300	random	142.0
seq4	18300	random	136.4
seq3	18300	random	134.2
seq8	18300	random	131.9
seq7	18300	random	90.6
seq0	18400	random	159.9
seq2	18400	random	159.3
seq5	18400	random	154.9
seq9	18400	random	154.4
seq3	18400	random	141.8
seq4	18400	random	135.1
seq6	18400	random	125.7
seq8	18400	random	124.3
seq7	18400	random	106.1
seq9	18500	random	160.5
seq5	18500	random	158.5
seq2	18500	random	157.7
seq0	18500	random	157.0
seq3	18500	random	147.1
seq4	18500	random	142.7
seq8	18500	random	140.0
seq6	18500	random	139.3
seq7	18500	random	105.0
seq0	18600	random	159.7
seq9	18600	random	153.8
seq4	18600	random	152.6
seq2	18600	random	152.5
seq3	18600	random	145.5
seq5	18600	random	144.4
seq8	18600	random	132.6
seq6	18600	random	122.3
seq7	18600	random	104.7
seq2	18700	random	154.2
seq9	18700	random	147.9
seq0	18700	random	145.9
seq3	18700	random	145.8
seq4	18700	random	145.6
seq6	18700	random	143.6
seq5	18700	random	137.8
seq8	18700	random	120.8
seq7	18700	random	89.9
seq2	18800	random	157.9
seq9	18800	random	150.8
seq0	18800	random	147.3
seq3	18800	random	145.1
seq6	18800	random	141.4
seq4	18800	random	140.0
seq5	18800	random	138.7
seq8	18800	random	134.0
seq7	18800	random	103.3
seq9	18900	random	154.2
seq2	18900	random	149.8
seq5	18900	random	148.7
seq3	18900	random	147.0
seq0	18900	random	137.8
seq6	18900	random	133.9
seq4	18900	random	133.9
seq8	18900	random	124.1
seq7	18900	random	114.6
seq3	19000	random	158.1
seq9	19000	random	152.0
seq2	19000	random	149.9
seq0	19000	random	144.0
seq5	19000	random	141.9
seq6	19000	random	135.4
seq4	19000	random	135.3
seq8	19000	random	130.8
seq7	19000	random	111.7
seq3	19100	random	159.7
seq9	19100	random	156.8
seq5	19100	random	154.8
seq2	19100	random	153.2
seq0	19100	random	149.9
seq6	19100	random	140.6
seq4	19100	random	135.2
seq8	19100	random	132.5
seq7	19100	random	119.1
seq9	19200	random	154.6
seq2	19200	random	152.4
seq3	19200	random	150.4
seq5	19200	random	150.1
seq0	19200	random	149.3
seq8	19200	random	138.5
seq6	19200	random	138.2
seq7	19200	random	131.6
seq4	19200	random	128.6
seq3	19300	random	160.3
seq9	19300	random	158.5
seq2	19300	random	152.8
seq5	19300	random	148.8
seq0	19300	random	143.4
seq6	19300	random	141.1
seq8	19300	random	140.9
seq4	19300	random	134.3
seq7	19300	random	113.8
seq9	19400	random	162.1
seq3	19400	random	153.6
seq8	19400	random	148.2
seq2	19400	random	147.8
seq5	19400	random	146.6
seq4	19400	random	137.9
seq0	19400	random	136.0
seq6	19400	random	130.0
seq7	19400	random	118.8
seq3	19500	random	158.0
seq9	19500	random	153.4
seq8	19500	random	149.1
seq2	19500	random	145.9
seq5	19500	random	143.3
seq4	19500	random	142.0
seq6	19500	random	139.5
seq0	19500	random	137.2
seq7	19500	random	124.2
seq9	19600	random	155.5
seq2	19600	random	155.2
seq5	19600	random	154.0
seq4	19600	random	152.4
seq3	19600	random	150.0
seq0	19600	random	149.2
seq8	19600	random	145.1
seq7	19600	random	140.7
seq6	19600	random	130.6
seq2	19700	random	156.7
seq8	19700	random	152.4
seq5	19700	random	150.3
seq9	19700	random	148.3
seq0	19700	random	146.9
seq4	19700	random	142.3
seq6	19700	random	141.7
seq3	19700	random	140.2
seq7	19700	random	137.7
seq8	19800	random	154.6
seq7	19800	random	151.3
seq2	19800	random	150.7
seq5	19800	random	148.9
seq3	19800	random	139.8
seq0	19800	random	139.6
seq9	19800	random	135.5
seq4	19800	random	132.9
seq6	19800	random	131.7
seq7	19900	random	155.4
seq2	19900	random	151.5
seq8	19900	random	147.1
seq9	19900	random	146.4
seq0	19900	random	146.2
seq5	19900	random	145.7
seq4	19900	random	138.2
seq6	19900	random	133.6
seq3	19900	random	127.4
seq8	20000	random	153.0
seq2	20000	random	152.7
seq7	20000	random	150.6
seq6	20000	random	139.9
seq0	20000	random	139.5
seq5	20000	random	138.8
seq4	20000	random	138.3
seq9	20000	random	137.2
seq3	20000	random	128.8
