tool	family	sim_ind	corrected_fd_corr	uncorrected_fd_corr
ESMC-logitsprop	PF00512	9	0.4155991110365724	0.49077317292931205
ESMC-logitsprop	PF00512	10	0.3429120031220546	0.4203719406918808
ESMC-logitsprop	PF00512	7	0.2606941346454543	0.35866809304430086
ESMC-logitsprop	PF00512	4	0.37122654776552255	0.4648144908288592
ESMC-logitsprop	PF00512	1	0.40516894825473526	0.47890179229621804
ESMC-logitsprop	PF00512	2	0.2523024306358101	0.35800754336220975
ESMC-logitsprop	PF00512	6	0.3295432707185473	0.41526856186855465
ESMC-logitsprop	PF00512	8	0.38362744518942693	0.4620413039473053
ESMC-logitsprop	PF00512	5	0.4212233412698375	0.5095425303000783
ESMC-logitsprop	PF00041	2	0.20646883408102912	0.2564667731478031
ESMC-logitsprop	PF00041	10	0.22929435892721228	0.2752875775877559
ESMC-logitsprop	PF00041	6	0.22812381971816048	0.2813703432099785
ESMC-logitsprop	PF00041	3	0.32619735972406627	0.3735609444952185
ESMC-logitsprop	PF00041	9	0.25262484421504494	0.28876045015605434
ESMC-logitsprop	PF00041	4	0.20028670189606346	0.259820910182043
ESMC-logitsprop	PF00041	7	0.26746029013376676	0.3108725852058998
ESMC-logitsprop	PF00041	1	0.2081404641910336	0.26611122905565937
ESMC-logitsprop	PF00041	5	0.27292374302001227	0.3038345296176608
ESMC-logitsprop	PF00041	8	0.28945683486682033	0.3375628571952036
ESMC-logitsprop	PF02518	6	0.3561989719885504	0.41670152042098635
ESMC-logitsprop	PF02518	7	0.36352996052514713	0.43503460582878156
ESMC-logitsprop	PF02518	4	0.2553391591830374	0.33955880214437917
ESMC-logitsprop	PF02518	2	0.31500886358005153	0.3951432396695144
ESMC-logitsprop	PF02518	10	0.40588207487954914	0.4456250836010818
ESMC-logitsprop	PF02518	1	0.0703018777934147	0.18670445141552647
ESMC-logitsprop	PF02518	9	0.25407811131368274	0.3446330636347645
ESMC-logitsprop	PF02518	3	0.2770237121008419	0.38580851190485116
ESMC-logitsprop	PF02518	8	0.277148728138002	0.37517764058358544
ESMC-logitsprop	PF02518	5	0.3214505706910037	0.42290128923582676
Potts	PF00271	2	0.28441009180807597	0.3429691419134428
Potts	PF00271	4	0.3762918130261955	0.4317595652896319
Potts	PF00271	7	0.4358643900302869	0.49094368526365306
Potts	PF00271	5	0.43106056935328274	0.48708457237913305
Potts	PF00271	9	0.3730033245321313	0.42231988481999816
Potts	PF00271	10	0.3238794525444051	0.38299590142449974
Potts	PF00271	1	0.3418768900230898	0.40996470791593664
Potts	PF00271	6	0.40280255869118803	0.458539675028631
Potts	PF00271	3	0.4891004839847064	0.5407865454791335
Potts	PF00271	8	0.30474692815954557	0.36963049327014025
Potts	PF00005	5	0.28624562027187317	0.30753883958843753
Potts	PF00005	4	0.3881462401135784	0.39443917518555655
Potts	PF00005	9	0.35820120775155745	0.37212466091508606
Potts	PF00005	3	0.24656962165825533	0.27025145766975534
Potts	PF00005	1	0.29616436154732323	0.3154353743386787
Potts	PF00005	7	0.3572870533345121	0.37497452168436934
Potts	PF00005	6	0.21007296785150054	0.23359810402544512
Potts	PF00005	8	0.32437488787924634	0.33892619296421034
Potts	PF00005	2	0.3502535088747092	0.3564545013300776
Potts	PF00005	10	0.21379125650009856	0.2292962741135339
Potts	PF00004	2	0.6895309823608098	0.7344289031977512
Potts	PF00004	5	0.7204459665634186	0.7647374941917853
Potts	PF00004	9	0.7423322063097272	0.7854280424977573
Potts	PF00004	8	0.6568435745211987	0.712963659636543
Potts	PF00004	1	0.6816100309925646	0.743845100618358
Potts	PF00004	7	0.6947174282301725	0.7514858382452811
Potts	PF00004	6	0.6636655112681417	0.7145320824128023
Potts	PF00004	10	0.6599393911133931	0.7240372005333433
Potts	PF00004	4	0.6669454270903643	0.7101834326418297
Potts	PF00004	3	0.7073310609723041	0.7554428559702676
Potts	PF01535	2	0.15859032178558302	0.18474977500356618
Potts	PF01535	3	0.192270083729315	0.20895690440825382
Potts	PF01535	5	0.16241480552120174	0.1809503190962272
Potts	PF01535	4	0.20045714039952997	0.22178734789483873
Potts	PF01535	8	0.1604016101457096	0.17970284085268978
Potts	PF01535	6	0.1625889895558148	0.19705231671510978
Potts	PF01535	7	0.1944587344563558	0.21693875588414382
Potts	PF01535	1	0.18792997172750137	0.20818594680495145
Potts	PF01535	10	0.18146351329614974	0.2062530280321414
Potts	PF01535	9	0.20261427931097625	0.21893301248663338
Potts	PF00595	3	0.5230655259330834	0.5894060896874391
Potts	PF00595	4	0.5214490370823724	0.5980595193993249
Potts	PF00595	9	0.47774273344049006	0.5696892439765218
Potts	PF00595	10	0.5132967379963576	0.5961589759949579
Potts	PF00595	2	0.5469049962000474	0.61561158282307
Potts	PF00595	5	0.46885786968260984	0.586048798416386
Potts	PF00595	1	0.5664843764211868	0.6196175594686277
Potts	PF00595	8	0.5061352832455761	0.5830166660734538
Potts	PF00595	7	0.44118169471942836	0.5550426354024283
Potts	PF00595	6	0.45041007223883606	0.5147029245747221
Potts	PF00397	5	0.19773830224760888	0.23559314528272846
Potts	PF00397	2	0.19621919329977575	0.23983748106914232
Potts	PF00397	6	0.23332186980229666	0.2681976180221598
Potts	PF00397	4	0.20533371576563672	0.2433304411200245
Potts	PF00397	8	0.16489186687012758	0.20423402864923298
Potts	PF00397	9	0.26020658747187975	0.3072956320842023
Potts	PF00397	7	0.19434017085385333	0.23344517823158417
Potts	PF00397	1	0.22879792005932267	0.2675874965460432
Potts	PF00397	10	0.2412594896401305	0.2772881923246211
Potts	PF00397	3	0.18932461863883498	0.2327760814240975
Potts	PF07679	9	0.4117025059004803	0.4347998868547021
Potts	PF07679	2	0.3137447785723523	0.3532870431092412
Potts	PF07679	10	0.37116785789974505	0.3976746579783267
Potts	PF07679	8	0.46606929402045816	0.4725407203235722
Potts	PF07679	4	0.3437410384033187	0.3738400136588561
Potts	PF07679	7	0.40066663752050874	0.42293926895115774
Potts	PF07679	5	0.41040259166797455	0.4494461105882288
Potts	PF07679	3	0.37478023449291786	0.4111513001782547
Potts	PF07679	6	0.4367690459655792	0.4713528186041799
Potts	PF07679	1	0.3957026658271833	0.4270008415183952
Potts	PF00072	1	0.4816317633635332	0.5042650161514063
Potts	PF00072	8	0.427162473935205	0.45174875282111693
Potts	PF00072	9	0.4218456266348563	0.4388876053508505
Potts	PF00072	4	0.3371243426792734	0.36493090286772084
Potts	PF00072	5	0.30633437913262174	0.3260267368623176
Potts	PF00072	3	0.3613503862862859	0.3919214747121687
Potts	PF00072	7	0.3392265847536206	0.3563753206823255
Potts	PF00072	2	0.3775904407935331	0.4026967441744622
Potts	PF00072	10	0.42834602402150385	0.4536483162936484
Potts	PF00072	6	0.3715825997392459	0.3927660774335142
Potts	PF00096	1	0.14137766692991954	0.1642959076493111
Potts	PF00096	7	0.1426867781227954	0.15744991965534053
Potts	PF00096	2	0.17314148582546984	0.19216445123929435
Potts	PF00096	10	0.10752326144202129	0.13266851403589108
Potts	PF00096	3	0.1426294092150125	0.15675510379883148
Potts	PF00096	6	0.17554600680520507	0.1866968037512186
Potts	PF00096	4	0.10360907168760204	0.1254234994302936
Potts	PF00096	9	0.12158669012250986	0.1488684733622777
Potts	PF00096	8	0.12895442866155205	0.15038566776707055
Potts	PF00096	5	0.13183133962280225	0.14889704895842315
Potts	PF00041	2	0.23086507283410612	0.2788409239481388
Potts	PF00041	10	0.312462043214647	0.35832962995625084
Potts	PF00041	6	0.23222381325094288	0.28324061638397785
Potts	PF00041	3	0.3103832828091154	0.35270168307290595
Potts	PF00041	9	0.30395249722071377	0.3462032478842342
Potts	PF00041	4	0.2873634118586576	0.33291912031566817
Potts	PF00041	7	0.2985245098802505	0.3445589567988083
Potts	PF00041	1	0.22961760909261142	0.2780977231689159
Potts	PF00041	5	0.2524978500452295	0.29825370865816114
Potts	PF00041	8	0.38231197272351397	0.4241039178493714
nat	PF00271	4	0.469975992257382	0.5084283425895867
nat	PF00005	4	0.08799952547977122	0.09323432686224618
nat	PF00004	4	0.4827981177639956	0.5240076027054831
nat	PF01535	4	0.007279141621107599	0.015828790486456832
nat	PF13354	4	-0.0006076160649769432	0.03285458683201887
nat	PF00595	4	0.41904163679086476	0.47004293422561394
nat	PF00397	4	0.1392204601678482	0.17417078821922458
nat	PF00153	4	0.16970345310194912	0.21489113922411954
nat	PF07679	4	-0.023152362683795055	0.025885044130238496
nat	PF00076	4	0.08773808147802553	0.104572177670428
nat	PF00072	4	0.22341104816287372	0.24973760876647094
nat	PF00096	4	0.009770363901311299	0.021227120847071422
nat	PF00512	4	0.14750766994025252	0.16919242617210198
nat	PF00041	4	0.13158358654652533	0.15592773728658482
nat	PF02518	4	-0.04762489476703522	0.05264505101852754
